,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
699,0,0,1,0,46,1,0,0,2,2,0,2,0,2,1,0,3,70.6,2810
2001,1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,104.8,3525
1163,1,0,0,0,5,1,0,1,0,0,0,0,0,2,0,0,3,78.75,3628
2608,0,0,1,1,41,1,2,0,2,2,2,2,0,2,0,0,1,79.9,2887
60,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,5513
348,0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,0,2,99.7,4014
493,1,0,0,0,45,1,2,1,0,0,2,2,2,2,0,1,0,103.65,4017
2348,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.05,1607
3008,0,1,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.75,4954
1463,0,0,0,0,41,1,2,0,0,2,0,0,0,0,1,1,1,56.3,2000
3336,0,0,1,1,70,1,2,1,2,2,2,2,0,0,2,0,0,93.9,5249
2634,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,2,74.55,6107
3722,0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,0,0,95.65,5901
1703,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,4212
1843,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,462
404,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,5785
1557,0,1,1,1,22,1,2,1,0,0,0,0,2,0,0,0,0,85.35,1569
1073,1,0,0,0,51,1,2,1,0,0,0,0,0,2,0,0,0,83.4,3543
1775,0,0,1,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.75,5863
758,0,0,1,1,27,1,0,1,2,0,0,0,0,0,0,0,3,74.4,1577
1989,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,6520
886,0,0,0,0,44,1,2,0,0,0,0,0,0,0,0,1,3,50.15,1757
1730,0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,50.7,3039
1477,1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74.0,3354
994,1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,2,55.9,2018
3147,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.65,5724
3248,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,90.1,4364
1920,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,6174
401,1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2231
2449,1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,3951
2544,1,0,1,0,61,1,2,1,0,2,2,0,2,2,0,1,2,105.55,5077
3665,0,0,1,0,14,1,0,1,2,2,0,2,2,2,1,0,3,105.95,636
526,1,1,1,0,34,1,0,1,2,0,0,2,2,0,1,0,3,90.15,2718
3285,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.6,5513
1377,1,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,1,73.75,6458
676,1,0,1,1,35,1,2,0,2,2,2,2,0,0,2,1,1,69.15,2137
3325,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.55,1617
3536,1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,4672
3191,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,3,79.65,940
2587,1,0,1,1,31,0,1,0,2,0,0,2,0,0,0,0,0,35.4,149
1612,1,0,1,1,55,1,0,1,0,2,0,2,0,0,0,0,2,79.4,3615
1327,0,0,0,0,45,1,0,0,2,0,2,2,2,2,2,0,0,81.65,3127
1993,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,711
838,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3150
1772,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.05,5071
2815,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2354
2786,0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,84.8,6337
1827,0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,94.05,4344
3140,0,0,1,1,31,1,2,1,0,2,0,0,0,2,0,1,2,91.15,2589
2837,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,441
2763,0,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,83.0,4696
2690,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.0,274
3229,1,0,0,1,22,1,0,1,0,2,2,0,2,0,0,1,2,89.4,1629
1878,1,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,2,30.2,2592
655,0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,2,74.85,5556
3376,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,5856
2571,1,1,0,0,19,1,2,1,0,0,2,0,0,0,0,1,2,79.85,871
2643,1,0,0,0,51,1,2,1,0,0,2,0,0,0,0,0,1,80.0,3620
2804,1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,1862
26,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,1606
2572,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,78.75,3512
818,1,1,0,0,57,1,2,1,0,2,0,2,2,2,0,1,0,104.9,4849
1581,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,5819
2791,0,0,0,0,15,1,0,0,0,0,2,0,0,2,0,1,2,59.45,6309
3706,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5448
2188,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,3825
2534,1,0,0,0,18,1,2,0,0,0,2,2,2,2,1,1,1,82.0,788
1677,0,0,0,0,56,0,1,0,0,0,0,0,2,2,0,1,1,44.85,2220
10,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1611
196,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,2,49.9,4147
1007,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,1945
95,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,1610
2112,1,1,0,0,8,1,0,1,2,0,0,2,2,2,0,0,1,100.3,6148
3489,0,0,1,0,42,1,2,0,0,0,0,0,0,0,0,1,2,50.25,1835
3204,1,1,1,0,7,1,2,1,2,2,0,0,0,2,0,1,1,94.7,5335
2079,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,3741
1936,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,2044
1838,1,0,0,0,69,1,2,1,0,2,0,2,2,2,1,1,0,105.2,5707
3373,0,1,1,0,58,1,0,1,2,2,0,2,2,2,1,1,1,105.5,5048
1444,1,1,0,0,56,1,2,1,0,0,2,0,2,2,0,1,2,101.05,4629
49,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1614
1106,1,0,1,1,45,1,0,0,2,2,2,2,2,2,2,1,3,84.35,3301
2039,1,1,0,0,52,0,1,0,0,2,0,0,2,2,0,1,2,49.15,2208
2671,1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,2,106.4,2131
3315,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.0,3904
2092,1,0,0,0,10,1,0,1,2,2,2,2,2,2,0,1,2,110.1,83
2933,0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,322
2729,1,0,0,0,31,1,2,1,0,2,2,0,2,2,1,1,2,103.45,2662
2752,0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,19.25,1346
1472,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,5385
3641,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.1,1917
3438,0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,3756
2573,1,1,1,1,8,1,0,1,0,0,0,0,2,0,0,1,1,80.45,4805
126,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.25,2152
2144,0,0,0,0,10,1,0,1,2,0,0,0,2,0,0,1,3,84.7,6146
1644,0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4086
1809,0,1,1,1,32,1,2,1,0,0,2,0,2,0,0,1,3,91.35,2499
488,1,0,1,0,62,1,2,1,0,0,2,2,2,2,2,1,0,107.6,5460
1864,1,0,0,0,26,1,0,1,0,2,0,0,0,0,1,0,0,75.5,1647
1544,0,1,0,0,41,1,0,1,0,0,2,2,2,2,1,1,0,101.1,3431
1914,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,0,0,84.5,5278
3591,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,3816
93,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.25,6298
178,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.05,3735
321,1,1,1,0,60,1,2,1,0,0,0,2,2,2,0,1,2,99.0,4926
2500,1,0,0,1,38,1,2,1,0,0,2,0,2,2,0,1,0,99.25,3241
1546,0,1,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,83.8,1104
1031,1,0,0,0,63,1,2,1,0,2,2,0,2,2,2,1,0,104.75,5227
2668,0,0,0,0,5,1,0,1,0,0,0,2,0,2,0,1,1,85.4,3623
1994,1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,6333
102,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.2,1479
858,0,0,1,0,21,1,0,0,2,0,2,2,2,2,1,0,3,80.9,1217
2862,1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,98.4,3577
1716,1,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,104.25,5386
2043,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.1,2350
167,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.95,4782
645,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2243
3469,1,1,1,0,29,1,2,1,0,0,0,0,2,2,0,1,2,94.45,2301
1966,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,4232
1160,1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2386
3358,1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,46.35,5299
1277,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,3,51.55,115
82,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.55,1617
627,1,1,0,0,16,1,0,1,0,0,0,0,0,0,0,0,2,69.65,83
648,1,0,0,0,46,1,2,1,2,0,0,0,2,0,0,1,1,89.15,3621
2103,0,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,79.4,1681
1047,1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,69.35,5586
331,0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,80.55,2839
3672,0,0,0,0,18,1,2,1,0,0,0,2,2,2,0,1,0,99.85,1301
2762,1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,101.9,4601
2968,0,1,0,0,28,1,2,1,0,0,2,2,2,2,0,1,2,103.3,2495
1506,0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1505
1260,1,0,1,1,51,1,0,0,2,0,0,2,2,2,1,1,0,76.4,3390
1029,1,0,0,0,16,1,2,0,0,2,2,0,0,2,0,1,0,71.4,387
1916,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,2044
1755,1,0,1,1,22,1,0,0,0,0,0,2,0,0,0,1,2,51.1,424
3430,0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,199
2082,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.9,6304
3685,0,1,0,0,4,1,2,1,0,0,2,0,0,2,0,1,2,88.85,3204
270,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,43.85,3660
2376,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.75,1046
1075,1,0,1,1,28,1,0,1,0,2,2,0,2,2,1,0,0,100.35,2424
1139,0,0,1,0,18,1,0,0,0,0,0,2,0,0,0,1,3,50.3,6341
2212,1,0,1,0,47,1,2,1,0,2,2,2,2,2,0,1,2,109.55,4313
2646,1,0,0,0,28,1,2,1,2,2,0,0,0,2,0,1,1,94.5,2310
831,1,1,0,0,27,1,2,1,0,2,0,2,2,2,1,1,0,104.65,2559
511,0,0,0,0,18,1,0,0,0,0,2,0,0,0,0,1,3,50.0,6310
1348,1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,5594
2402,0,0,1,0,47,1,2,1,2,2,2,0,2,0,0,1,2,98.75,3859
1331,1,1,0,0,20,1,0,0,2,0,0,2,0,0,1,0,3,54.0,106
1611,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,6494
3290,1,0,0,0,64,1,2,1,0,2,0,2,2,2,1,1,1,105.65,5458
1026,0,0,1,1,54,1,2,0,0,2,2,2,2,2,0,1,2,86.2,3851
1957,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,5270
2295,0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4573
1532,0,0,1,1,20,1,2,0,2,0,0,0,2,2,1,0,0,76.0,1041
3177,0,1,1,0,40,0,1,0,0,2,0,0,2,0,0,1,2,39.3,1109
2291,1,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05,314
1475,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,88.05,5173
1105,0,0,1,1,51,1,2,1,2,0,0,2,2,0,1,1,3,95.15,4238
3545,0,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2476
2625,1,0,0,0,22,1,2,0,2,2,0,0,0,0,0,0,2,59.0,466
406,1,1,1,0,70,1,0,1,2,2,2,0,2,2,2,0,1,105.35,5784
1658,1,0,0,0,20,1,0,1,0,0,0,0,2,0,0,0,2,78.8,1117
1944,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1213
778,0,0,1,1,32,1,0,1,0,2,0,0,2,0,0,1,2,86.1,2367
276,1,1,1,0,63,1,2,1,2,2,2,0,2,2,2,0,1,108.5,5495
1484,1,0,1,0,58,1,2,0,2,2,2,0,2,2,2,1,2,86.1,4132
2458,0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,1716
3554,1,0,0,0,1,0,1,0,0,2,0,2,0,2,0,1,3,44.65,3745
3661,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,1610
453,1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,93.9,1264
550,0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,6430
2975,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.85,2216
1789,1,0,0,0,8,1,0,0,0,0,0,0,0,2,0,1,1,54.75,3719
2568,1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.65,2607
1931,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,6021
1354,1,0,1,1,46,1,0,0,2,0,2,2,2,2,2,0,3,81.0,3290
2559,1,0,0,0,18,0,1,0,0,2,2,0,0,0,0,1,1,33.5,4914
1181,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,4316
1877,1,0,1,1,47,1,2,1,0,2,0,0,2,2,0,1,2,99.35,4019
2248,0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,1530
140,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,4233
1154,1,0,1,1,22,1,2,1,0,0,2,0,2,0,0,1,2,88.75,1459
1219,0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,1003
2380,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,49.55,385
980,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,3,74.75,2016
1610,0,1,0,0,66,1,2,1,2,0,0,0,2,2,2,1,0,102.4,5197
3662,1,0,0,0,19,0,1,0,0,0,2,0,2,0,0,1,2,39.65,5683
2342,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,0,2,85.3,2317
278,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,1,0,70.4,2052
523,0,1,1,0,53,1,2,1,0,0,0,0,2,2,1,1,1,95.85,4247
1817,1,0,1,0,33,1,2,1,0,2,2,0,0,2,0,1,2,93.35,2689
3528,0,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99.0,2477
2414,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,49.4,116
2192,0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.15,952
1963,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,4173
2468,1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,5472
1162,1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,2,90.05,3531
1850,0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3067
1412,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,5854
2783,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,1624
18,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607
2702,1,1,1,0,3,0,1,0,0,0,0,0,2,0,0,1,3,36.45,6394
2868,0,1,0,0,26,1,0,1,0,0,0,0,2,2,0,1,2,91.25,1994
2665,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,3818
2213,0,0,1,1,39,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3010
2734,0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,5838
635,0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,127
3066,0,0,0,0,22,1,0,1,0,2,0,0,0,2,0,1,3,84.3,1419
363,0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,5639
110,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,19.85,1491
171,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,2,95.4,3009
947,0,1,0,0,71,1,2,1,0,2,0,0,2,2,0,1,1,99.65,5477
2057,1,0,0,0,15,1,2,1,0,0,0,0,2,2,0,1,2,93.35,825
2268,0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,42.6,5623
481,1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,0,2,75.6,5274
1060,1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,2428
2694,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.8,1490
530,0,0,0,0,13,1,2,1,2,0,0,0,0,0,0,1,1,80.0,61
955,1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1072
3574,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,6420
218,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,54.3,4486
174,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,48.45,4050
3097,1,0,0,0,69,1,0,1,0,2,2,2,2,2,1,1,0,104.05,5649
364,0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1286
130,0,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,89.35,6300
1563,1,0,1,0,40,1,2,1,0,2,2,0,2,2,1,1,0,106.0,3569
953,1,0,0,0,51,1,2,1,0,2,0,0,0,0,0,0,0,81.0,3485
2812,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,6055
657,1,0,1,1,67,1,0,1,0,2,2,2,2,2,2,0,0,103.15,5439
785,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,1984
2576,1,0,0,0,3,1,0,1,0,0,2,2,2,2,0,1,2,98.7,2532
1684,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,6468
2688,0,0,0,0,29,0,1,0,0,2,0,0,0,0,0,1,2,30.6,6229
2896,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,160
2132,1,1,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,100.6,6094
2971,1,1,0,0,24,1,2,1,0,2,2,0,2,2,0,1,1,102.95,2142
1573,1,0,1,1,13,1,2,0,0,2,2,2,2,0,0,1,2,72.8,6396
2923,0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,4475
1762,1,0,1,0,42,1,2,1,0,0,2,2,2,2,1,1,2,108.3,3896
646,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,5175
3286,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,81.0,3331
1636,1,0,0,0,25,1,2,0,2,2,2,2,0,2,0,0,0,81.75,1660
2445,0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,1325
3572,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,3732
3463,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,88.95,1934
214,1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,70.45,5510
3293,1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,72.15,5991
2848,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,4858
1397,0,0,0,0,64,1,2,1,2,2,2,2,2,2,2,1,0,115.1,5687
2740,0,0,0,0,12,1,0,1,0,0,2,2,0,2,0,1,2,89.4,190
744,0,0,0,0,62,1,2,1,2,2,2,0,0,0,1,1,2,92.05,4751
1692,0,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,1,110.65,5221
184,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,25.85,2159
842,1,0,0,1,12,1,0,0,2,0,0,0,2,2,0,1,3,69.85,6163
2038,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,75.05,5767
1529,1,0,1,1,9,1,0,1,0,2,0,2,2,2,0,1,2,101.5,6337
1995,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,568
2052,1,0,0,0,10,1,2,1,2,0,0,0,2,2,0,0,2,98.55,17
1725,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,3653
1964,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,1358
851,0,0,0,0,31,1,2,1,2,0,2,0,0,0,0,1,1,84.75,2262
1032,0,1,1,0,45,1,0,1,0,0,2,0,0,2,0,1,2,86.1,3303
1803,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,4843
71,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,1615
1663,1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,5094
415,0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,2776
2979,1,0,0,0,5,1,0,0,0,0,2,0,2,2,0,1,2,70.05,2993
2687,0,1,0,0,16,1,0,0,0,0,0,2,2,0,0,0,2,59.4,49
3650,0,0,1,1,4,1,0,0,0,2,0,2,0,0,0,0,3,56.5,1988
1100,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,628
2331,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,79.0,795
1198,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,2,19.9,1114
3467,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.75,5516
3060,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.35,5444
2164,0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,6426
1580,0,0,1,1,24,1,2,1,0,2,2,0,0,0,1,0,0,83.15,1667
121,0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.65,1619
557,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.85,5281
934,0,0,1,1,10,1,0,0,0,2,2,0,0,2,1,1,3,65.9,5267
1017,1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3,33.6,2862
2575,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,2,76.4,927
1519,1,0,1,1,34,1,0,1,0,0,2,0,2,0,0,1,3,84.05,2513
3696,1,1,1,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.9,2896
382,1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,4756
2596,0,0,0,0,25,1,0,0,2,2,2,2,2,0,1,0,3,74.3,1434
2851,1,0,0,0,7,1,0,1,0,2,0,0,2,2,0,1,2,94.25,5309
2304,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,5962
779,1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,66.65,4359
1758,1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,5926
880,0,0,1,1,17,1,0,0,2,2,0,0,2,2,0,0,3,74.55,395
1649,0,0,1,1,33,1,2,1,0,2,2,2,0,0,0,0,1,88.6,2492
502,0,0,1,1,49,1,2,1,0,2,0,0,2,2,0,1,2,98.35,4129
2303,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,3,85.8,6214
2877,1,1,1,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.0,3725
763,0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,87
1066,0,0,1,0,4,1,0,0,2,2,0,0,0,0,0,0,3,54.7,1987
2849,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,2136
865,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,5497
98,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,1479
791,0,0,1,1,72,1,2,1,2,2,2,2,2,0,2,0,1,106.1,5850
3010,1,1,1,0,1,1,2,1,2,0,0,0,0,0,0,1,2,80.3,6018
1777,0,1,0,0,52,0,1,0,0,2,2,2,2,0,0,1,2,50.5,2221
1425,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,3,70.15,5695
2778,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,1,73.25,568
452,1,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,76.45,225
1453,0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,6128
259,0,0,0,1,43,1,0,1,2,2,0,2,2,2,1,1,1,106.0,3858
3128,0,0,0,0,22,1,2,1,0,0,0,2,2,0,0,1,2,90.0,1604
2830,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,1608
1226,0,0,1,0,23,1,2,1,0,0,2,0,0,2,0,0,3,90.15,1677
516,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,73.5,5108
480,0,0,1,0,48,1,0,1,0,0,2,2,2,2,0,1,1,100.05,4082
3046,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,5503
2838,0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,108.75,5603
1419,1,1,1,0,23,1,0,1,2,2,0,0,0,2,0,1,2,90.0,1658
1536,1,0,1,1,57,1,0,1,0,2,2,0,2,2,1,1,1,97.55,4632
