,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2193,1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,437
1310,0,0,1,0,34,1,2,1,0,0,0,0,2,2,0,1,2,97.65,2787
3760,1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,73.6,1957
3695,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,2681
4519,0,0,1,0,57,1,2,1,0,2,2,2,2,2,1,1,0,109.4,5067
7595,1,1,0,0,33,1,2,1,0,2,2,0,0,0,0,1,1,83.85,2356
1986,0,0,1,1,69,1,2,1,0,2,0,2,0,2,2,1,0,93.3,5158
876,0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1035
8096,0,1,0,0,25,1,2,1,0,2,0,0,0,2,0,1,2,89.7,1803
2393,0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3000
2767,0,0,0,1,46,1,2,1,0,0,2,2,0,0,0,1,0,84.8,3384
18,0,0,1,1,10,1,0,0,0,0,2,2,0,0,0,0,1,55.2,4416
5065,1,1,0,0,33,1,2,2,1,1,1,1,1,1,1,1,0,24.9,6199
5040,1,0,1,1,20,1,2,1,0,2,0,2,2,0,0,0,3,96.8,1380
9315,0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,34.7,1063
5678,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,4910
9041,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.65,5669
5294,0,0,1,1,53,1,2,1,2,2,2,2,0,2,2,1,0,104.05,4613
4710,0,0,1,1,6,0,1,0,0,2,2,2,0,0,2,0,3,40.55,1787
7531,0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,986
9995,1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3350
9667,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,2040
4335,0,1,0,0,18,1,0,1,0,0,2,0,0,2,0,1,2,84.95,823
1406,1,0,0,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1161
837,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,3741
4785,1,0,0,0,18,1,2,1,0,2,0,0,0,0,0,1,2,80.65,838
1361,1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,2864
2188,0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,6380
5439,1,1,0,0,32,1,2,1,0,0,0,0,2,2,0,1,1,96.15,2616
4531,1,0,1,1,9,1,2,1,0,0,2,0,0,0,0,1,0,79.35,5273
519,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,2296
4690,1,0,1,0,31,1,0,0,0,0,2,2,0,2,0,1,1,66.4,1649
1933,1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,3,19.7,3548
9937,0,1,1,0,26,1,0,1,0,2,0,0,0,2,0,0,2,84.95,1783
6687,0,1,1,0,2,1,2,1,0,0,2,0,0,0,0,0,2,79.2,1227
4886,0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,19.9,1237
9741,0,0,0,0,1,1,0,1,0,2,2,0,0,0,0,1,2,82.3,6100
1459,0,0,0,0,60,1,0,1,0,2,2,0,2,2,2,1,2,99.65,4873
5676,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,1489
1257,0,1,0,0,45,0,1,0,0,0,0,0,0,2,1,0,2,34.2,1051
62,1,0,1,0,72,0,1,0,2,2,2,0,0,0,2,0,0,42.1,2558
232,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,6175
6261,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.45,541
874,1,0,0,1,45,1,2,1,0,0,2,0,2,2,2,0,0,99.7,3931
6279,0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,6381
6076,0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,61.35,3314
3222,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,44.9,209
8128,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,114.2,5882
3757,0,0,0,0,42,1,0,0,0,0,2,2,0,2,2,0,1,66.5,2399
6018,1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,5435
907,1,0,0,0,19,1,0,0,0,2,0,2,0,2,1,1,0,65.35,423
1901,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,2,20.15,2249
1316,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,19.95,865
8581,0,0,0,1,48,1,0,1,0,2,2,2,2,0,2,1,3,95.5,3926
10190,0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,105.3,4529
2038,0,0,1,1,26,1,0,1,0,0,0,0,2,2,0,1,2,90.8,1998
4756,1,0,0,0,31,1,0,0,2,2,2,2,2,0,0,1,0,72.45,1770
5531,1,0,1,1,68,0,1,0,2,2,0,0,2,0,1,0,3,44.8,2579
5830,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,5633
9686,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.05,6135
9639,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,638
5575,1,0,1,1,70,1,2,0,2,2,2,2,0,2,1,0,0,78.35,4526
3914,1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,3,19.9,5980
533,1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,5702
8483,1,1,0,0,1,0,1,0,0,0,2,0,0,2,0,1,2,39.65,3340
7845,1,0,0,0,5,0,1,0,0,2,0,0,2,2,0,1,3,51.0,2652
6849,1,0,1,1,30,1,2,1,0,2,0,2,0,0,0,1,0,83.55,2229
2950,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,20.2,4566
2276,0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,104.15,3809
878,0,0,0,0,60,1,2,0,2,0,2,2,0,0,1,0,2,64.75,3453
3365,1,0,0,0,19,1,0,2,1,1,1,1,1,1,2,0,3,19.65,3099
1763,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.4,6024
9470,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,6325
10069,0,0,0,1,18,0,1,0,0,0,0,0,0,2,0,1,2,35.0,4591
6914,1,1,1,0,43,1,2,1,0,2,2,0,2,2,0,1,2,103.0,3754
1981,0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,1,102.1,4829
2797,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,2,100.95,2858
3727,0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.6,2516
1463,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,2437
5245,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,1,20.15,752
2898,0,0,0,0,6,0,1,0,2,2,2,2,2,2,2,1,3,63.4,3016
9488,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.8,620
9989,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.65,5669
9036,0,0,1,1,31,1,2,1,0,0,2,2,2,2,0,1,2,104.2,2823
6816,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,5507
1909,1,0,1,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.65,902
94,1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,0,100.9,5751
5076,0,0,1,1,33,1,0,1,0,0,2,0,2,2,1,1,2,93.8,2715
1881,1,0,0,0,26,0,1,0,2,2,0,0,0,2,0,1,0,44.65,295
4885,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,111.65,6032
9590,1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,94.1,4667
7205,0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1035
4731,1,0,1,1,19,1,0,2,1,1,1,1,1,1,1,0,3,19.9,3093
3070,0,0,0,0,6,0,1,0,2,2,0,2,0,2,0,0,1,50.95,2668
508,0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,4252
8146,0,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,1,84.25,2841
3302,1,0,0,0,31,1,2,1,0,2,2,0,2,2,1,1,2,103.45,2662
5894,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4010
835,1,1,1,1,60,1,2,1,2,2,0,0,0,2,0,1,2,93.25,4765
8580,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,1610
5343,0,0,1,0,52,0,1,0,2,2,2,2,2,2,2,0,1,66.25,2892
3874,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,3463
4055,1,0,0,0,54,0,1,0,2,2,0,0,0,2,2,0,0,46.2,2080
5580,1,0,0,0,48,1,0,2,1,1,1,1,1,1,1,0,0,19.95,11
6929,0,0,0,1,25,1,0,2,1,1,1,1,1,1,0,0,1,20.05,3989
3245,0,0,1,1,23,1,0,1,0,2,2,2,0,0,0,0,2,83.8,1498
5301,1,0,1,1,29,1,2,1,0,0,2,0,0,2,0,1,2,89.2,2345
7311,0,0,1,0,25,0,1,0,0,0,0,0,2,0,0,1,0,34.0,6220
7568,1,1,0,0,46,1,0,1,2,0,0,0,0,2,0,0,2,85.0,3392
67,0,0,0,0,31,1,0,0,0,2,2,2,2,2,2,0,3,79.2,2143
4167,0,0,1,0,50,1,2,0,0,0,2,0,2,2,1,0,0,75.7,3316
2473,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.85,352
2297,0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,4833
4802,0,0,0,0,28,1,0,0,0,2,0,2,0,0,0,0,0,54.65,935
8814,1,0,1,1,13,1,0,1,2,0,0,0,0,2,0,0,2,84.05,189
6545,0,0,0,0,9,1,0,0,2,2,0,0,2,2,0,1,2,74.65,5533
86,0,0,1,0,35,1,0,0,2,0,0,0,2,0,1,1,0,62.15,1852
679,1,0,1,0,45,1,2,1,0,2,0,0,0,0,0,0,0,81.4,3240
647,1,0,1,1,50,1,2,0,0,0,2,2,2,0,1,1,2,69.65,2982
2583,0,1,0,0,57,1,0,0,2,0,2,2,2,0,2,0,0,69.85,3419
6879,0,0,1,0,21,1,0,1,0,0,0,2,2,0,0,1,2,86.05,1373
3021,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,133
7615,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,5865
6344,0,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2476
5303,1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,40.45,1515
1530,1,0,1,1,2,1,0,1,0,0,2,2,0,2,0,0,1,90.0,1494
5552,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.25,4122
7198,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.35,6301
6420,1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,79.25,2265
9851,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,24.45,3978
2998,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.75,812
2062,0,0,0,0,66,1,2,2,1,1,1,1,1,1,2,1,1,25.15,1178
1169,1,1,0,0,70,0,1,0,0,2,2,0,2,0,1,1,1,44.05,2610
713,0,0,0,1,14,1,2,1,2,0,0,2,0,0,0,1,3,86.0,306
6243,0,0,1,1,72,1,2,0,2,2,2,0,2,2,2,1,1,83.6,4883
2377,1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,55.3,2302
7558,0,1,0,0,38,1,2,1,0,0,0,2,2,2,0,1,2,99.55,3214
2037,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,5513
6197,1,0,0,0,17,1,0,0,0,0,0,2,0,0,0,0,3,51.5,6328
8459,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,5324
5692,1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,3848
8101,0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,75.35,56
10270,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,5820
1297,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.6,3439
274,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,5513
9453,1,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.4,4609
407,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2469
4089,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,5548
6762,1,0,0,0,35,1,0,0,0,0,0,0,2,0,0,0,3,55.0,1639
2175,0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2214
2223,0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2273
2725,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.5,3908
2805,0,0,1,0,60,1,0,0,2,2,0,2,0,0,2,0,0,59.85,3020
642,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.55,6302
2647,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.0,3416
844,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.9,6304
7636,1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,371
9712,0,0,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,87.15,1382
8629,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,2488
475,1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1432
221,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1390
9731,1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,81.7,6059
6745,0,0,0,0,54,1,2,1,0,0,0,2,2,2,0,1,2,100.1,4523
5823,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,3982
1156,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,18.7,13
5323,0,0,1,1,58,1,2,1,0,2,2,0,2,2,1,1,1,105.2,5056
5394,0,0,1,0,48,1,2,1,0,2,0,2,2,2,0,1,1,105.1,4295
3217,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.45,3588
7775,0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,101.1,4939
2293,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,5019
6792,1,0,0,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.9,602
8638,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,6368
6999,1,0,0,0,3,0,1,0,2,2,0,0,0,0,0,1,3,35.45,118
9372,0,0,1,1,11,1,2,0,0,0,0,2,0,2,0,1,2,66.35,5729
5465,0,0,0,0,26,1,0,0,0,2,2,0,0,0,1,1,3,56.05,991
7473,1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,79.4,4333
6607,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,25.3,2153
2366,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,5504
7540,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,5501
514,1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,2464
1570,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,0,20.4,4042
5786,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,4979
537,0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1557
4636,1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,0,0,20.0,6243
10078,1,0,1,1,61,1,2,1,2,2,0,0,2,2,1,1,2,106.0,5232
2737,1,0,0,0,64,1,2,1,0,0,2,2,2,2,1,1,1,104.65,5432
4715,0,0,0,0,64,1,2,0,2,2,2,2,2,2,2,1,1,86.4,4524
562,1,0,1,1,7,1,0,0,2,0,0,0,2,2,0,0,1,69.7,4334
9721,0,0,1,1,9,1,0,0,2,2,2,2,0,0,0,0,3,65.0,5280
4963,1,0,1,0,47,1,0,0,0,2,2,0,2,2,2,0,2,73.6,3054
8404,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,5447
4046,0,0,0,0,44,1,2,0,0,0,0,0,0,0,0,1,3,50.15,1757
8385,1,0,1,1,32,1,0,1,0,0,0,0,0,0,0,1,0,69.75,1983
5426,1,0,1,0,51,1,2,0,0,0,0,2,2,2,2,1,0,75.2,3345
936,0,0,1,1,0,1,0,0,2,2,2,0,2,2,2,0,3,80.85,0
567,1,0,1,0,71,1,2,0,2,2,0,2,2,0,2,0,1,73.5,4469
614,1,0,0,0,50,1,2,0,0,0,2,2,0,2,2,0,0,69.5,2961
3854,0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,4496
3863,1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1259
2494,1,0,0,0,35,1,2,1,0,0,0,0,0,0,0,0,1,75.35,2284
1745,0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,1,1,19.8,228
3141,1,1,0,0,2,1,0,1,0,2,2,2,0,2,0,1,1,95.1,1345
2972,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,3798
2830,1,0,0,0,60,1,0,0,2,2,2,0,0,0,2,0,2,61.4,3142
1473,0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2053
3111,1,0,1,1,72,1,2,1,0,2,2,0,2,2,2,1,2,103.4,5701
840,0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.0,4574
10205,0,0,0,1,39,0,1,0,0,0,2,0,0,0,0,0,1,30.1,257
10041,1,0,0,0,25,1,2,2,1,1,1,1,1,1,1,0,0,25.3,5352
8679,1,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,0,94.85,3922
395,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,4887
5018,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.7,686
6859,0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,0,3,111.3,6006
8070,0,0,0,0,3,1,0,1,0,0,0,2,0,2,0,0,2,85.8,2361
5177,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.1,2625
2589,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.05,1947
7143,1,0,0,1,6,1,0,1,0,0,2,0,2,2,0,0,3,94.5,4748
7625,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,3422
8816,0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,1,2,33.65,667
3650,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1292
6448,1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,5051
1094,1,0,1,1,41,1,2,0,0,2,2,0,2,0,1,0,0,68.5,2454
7073,1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,86.85,1006
4982,0,1,1,0,61,1,2,1,0,2,2,0,2,2,1,1,1,104.4,5162
7868,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,0,97.85,202
7429,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,1610
7124,1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,86.0,961
6710,0,0,1,1,48,1,0,0,2,0,2,2,2,0,1,0,0,69.7,2627
5656,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,4144
7359,1,0,1,0,61,1,2,1,0,2,2,0,2,2,0,1,2,105.55,5077
4784,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.55,1485
6881,0,0,1,1,32,0,1,0,2,2,0,0,0,0,0,1,2,35.15,99
3502,1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,54.0,2093
5859,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,5150
4000,0,1,0,0,39,1,2,1,0,0,2,0,2,2,0,1,2,99.75,3449
2012,0,0,1,0,47,1,2,1,2,2,2,0,2,0,0,1,2,98.75,3859
3989,0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,38.5,2868
3257,1,0,0,0,22,1,0,1,0,2,0,0,2,2,0,1,3,93.2,1771
817,0,0,1,1,55,1,0,1,0,2,2,2,2,2,1,1,0,103.7,4679
7399,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,49.35,1809
4270,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,2,92.4,5367
9874,1,0,0,0,58,1,2,1,0,2,2,0,2,2,1,1,0,103.25,4925
8127,1,0,0,0,10,0,1,0,0,0,0,0,0,2,0,1,3,33.9,2577
6032,1,1,1,0,68,1,2,1,0,2,2,0,2,2,0,1,2,105.3,5661
6719,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.75,1435
6748,0,1,0,0,1,1,0,1,0,0,2,0,0,2,0,1,2,85.0,6206
3019,0,0,1,1,22,1,0,0,0,2,0,2,0,0,0,0,2,55.15,377
7711,1,1,1,0,20,1,2,1,0,0,0,0,2,2,0,1,2,94.55,1474
4721,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1611
6880,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.2,1321
5925,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,766
2437,0,0,0,0,7,1,0,0,2,2,2,0,0,0,0,0,2,61.4,3722
286,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,6383
5078,0,0,1,1,67,1,2,1,2,0,2,2,0,2,1,1,0,100.25,5308
7300,1,0,0,0,62,1,2,1,0,0,2,0,2,2,1,1,2,96.75,4997
5522,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,5504
1446,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,50.05,4224
7560,1,0,0,0,25,1,2,2,1,1,1,1,1,1,1,0,0,25.3,5352
2027,0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.15,3885
4369,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,24.75,5266
6690,1,0,1,0,37,1,2,1,0,0,2,2,2,0,2,0,3,94.3,2996
95,0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,78.95,6384
4706,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.45,3742
5096,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,86.85,5073
6460,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,3732
7819,1,0,1,0,9,1,0,1,0,2,2,0,0,0,0,1,2,79.9,5734
9493,0,0,0,0,17,1,2,1,2,2,0,0,2,0,0,1,2,94.4,1082
9797,1,0,1,0,40,1,2,1,0,2,0,0,2,2,0,1,2,101.3,3505
7739,0,0,1,1,57,1,0,0,2,0,0,0,2,2,1,1,0,70.1,3351
2608,1,0,1,1,7,0,1,0,2,0,0,2,0,0,0,1,2,34.5,2415
190,1,0,1,1,43,1,2,0,2,0,0,2,0,2,1,1,1,71.9,2757
877,0,0,0,1,51,0,1,0,2,0,2,2,2,2,1,0,0,60.15,2669
6712,1,0,1,1,28,1,0,1,0,0,2,0,2,0,0,0,2,85.45,1928
5272,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,90.1,4364
6366,0,0,1,0,64,1,0,0,0,2,2,2,0,2,2,1,3,68.3,3716
3680,1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,2852
9790,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,5820
7416,0,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,1936
3986,1,0,1,0,66,1,2,1,2,2,2,2,0,0,2,0,3,96.6,5171
9788,0,1,0,0,56,1,2,1,0,2,2,2,2,2,1,1,2,111.95,5169
3170,1,0,0,0,28,1,2,1,0,2,0,0,2,2,1,0,2,100.2,2338
9643,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,19.7,2965
85,1,0,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.3,6364
6707,0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.7,1538
3322,0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,5838
2934,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,0,19.4,1583
9449,0,1,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.8,564
7767,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.85,5518
1536,1,0,1,1,69,1,0,0,2,2,2,2,2,0,2,1,0,75.75,4482
693,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.1,2350
3490,1,0,1,1,8,1,0,0,0,0,2,0,0,0,0,1,2,51.05,3544
2732,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,0,1,20.4,6422
1540,1,0,1,1,63,1,0,1,0,2,2,0,0,0,0,1,1,80.3,4135
5494,0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,2,84.95,5302
52,0,1,1,0,25,1,2,0,2,0,0,2,2,0,0,1,1,69.5,1275
7046,1,0,0,0,67,1,2,1,2,2,2,2,2,2,1,1,0,118.35,5921
2966,0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.35,5331
1575,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,5324
9130,1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3350
4048,0,0,1,1,58,0,1,0,2,0,2,2,2,2,2,0,3,59.75,3132
3015,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,86.75,4346
3104,1,1,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.05,5362
8878,1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,104.8,3525
4448,0,1,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,99.7,2564
4420,1,0,0,0,27,1,0,0,2,0,2,2,2,0,1,0,1,69.35,1524
6338,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1611
8593,1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,313
4134,0,0,1,0,55,1,2,1,0,2,2,0,2,2,0,1,1,103.65,4689
187,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,30.4,6099
2417,1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,35.75,3332
9242,1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,3870
2618,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.9,4276
2533,1,0,1,1,67,0,1,0,2,0,0,0,2,2,2,0,1,50.9,2853
8797,0,0,1,1,45,1,0,0,0,2,0,2,0,0,1,1,1,54.15,1953
4303,0,0,1,0,45,1,2,2,1,1,1,1,1,1,2,0,3,25.5,233
1124,1,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,0,49.05,4861
8733,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,44.3,618
